Matrix Size,Block Size,CPU Time,Basic GPU Time,Basic GPU Speedup,Basic GPU Max Diff,Shared GPU Time,Shared GPU Speedup,Shared GPU Max Diff,CuPy GPU Time,CuPy GPU Speedup,CuPy GPU Max Diff,Elements
64x64x64,32x32,0.00011121699935756624,0.00016980180007521994,0.6549812740989706,7.6293945e-06,0.00011137380024592858,0.9985921205165298,9.536743e-06,0.00015970639979059342,0.6963841117412556,7.6293945e-06,262144
128x128x128,32x32,0.00036489699959929567,0.0002428218002023641,1.5027357481708639,2.2888184e-05,0.00012138720012444537,3.0060582930095237,1.5258789e-05,0.00017077640004572458,2.1366945286444508,1.9073486e-05,2097152
256x256x256,32x32,0.0002615270004753256,0.0011690985997120152,0.2236996952521778,4.196167e-05,0.00020337139976618347,1.2859576163413526,6.1035156e-05,0.00019118159980280325,1.3679506853435741,4.196167e-05,16777216
512x512x512,32x32,0.0009601969995856052,0.008275007400516187,0.11603578741521235,6.2942505e-05,0.0010555963996011996,0.9096251180359881,0.00010681152,0.0002681030000530882,3.58144817251382,0.00010681152,134217728
1024x1024x1024,32x32,0.005479086999912397,0.03805166060010379,0.1439907460936791,7.247925e-05,0.004059357000369346,1.3497425822399645,0.00019073486,0.00047226320020854473,11.601765704998632,7.6293945e-05,1073741824
5120x5120x5120,32x32,0.9095701119986188,4.3265850830001,0.21022818101335322,0.00018310547,0.5407719809998526,1.6819845405394012,0.001373291,0.04439993759915524,20.48584212460525,0.001373291,134217728000
8192x4096x8192,32x32,1.5341657739991206,8.844326884999827,0.17346326000242024,0.00015258789,1.1193303963998915,1.370610303207584,0.0014343262,0.09093448399980844,16.87111100781473,0.0014343262,274877906944
10240x10240x10240,32x32,5.199417279000045,36.79777570199949,0.141297053417213,0.00024414062,4.352545637799994,1.1945692731732283,0.0028686523,0.34226186240011885,15.191342799747002,0.0028686523,1073741824000
