Matrix Size,Block Size,CPU Time,Basic GPU Time,Basic GPU Speedup,Basic GPU Max Diff,Shared GPU Time,Shared GPU Speedup,Shared GPU Max Diff,CuPy GPU Time,CuPy GPU Speedup,CuPy GPU Max Diff,Elements
64x64x64,16x16,0.0001298989991482813,8.39927997731138e-05,1.5465492220663195,1.1444092e-05,7.425000003422611e-05,1.7494814692040854,5.722046e-06,0.00011137260007672012,1.1663461125878276,1.1444092e-05,262144
128x128x128,16x16,0.0002785479991871398,0.00016586559977440629,1.679359671722122,2.2888184e-05,0.00010964880020765122,2.5403652266110517,1.5258789e-05,0.0001475173998187529,1.8882382656512215,2.4795532e-05,2097152
256x256x256,16x16,0.00023995099945750553,0.0006659088005108061,0.36033612902163725,4.9591064e-05,0.00019947900000261143,1.2028885218712961,3.6239624e-05,0.00013284019987622742,1.806313146781453,4.5776367e-05,16777216
512x512x512,16x16,0.0010371379994467134,0.004449458999806666,0.2330930568169699,6.1035156e-05,0.0010255322002194589,1.0113168550190534,9.1552734e-05,0.0002156051999918418,4.810357076202045,9.1552734e-05,134217728
1024x1024x1024,16x16,0.0082065850001527,0.025916409600176847,0.3166559383324726,7.6293945e-05,0.005566407399601303,1.4743054920379166,0.00019836426,0.00044951519957976417,18.25652393472956,7.6293945e-05,1073741824
5120x5120x5120,16x16,0.84567435200006,2.3984270008004387,0.35259541012414763,0.00016784668,0.602511947399762,1.4035810503836559,0.0015869141,0.044234937200599234,19.117792530484344,0.0015869141,134217728000
8192x4096x8192,16x16,1.196983788999205,4.9574849209999226,0.24144980934360036,0.00016021729,1.2557638693997433,0.9531917728859047,0.0010986328,0.09065763679973315,13.203342059791352,0.0010986328,274877906944
10240x10240x10240,16x16,5.12382128200079,19.84214685760053,0.25822917846402854,0.00024414062,4.905214518800131,1.0445661983513277,0.002960205,0.34246033019990135,14.961795075680465,0.002960205,1073741824000
